id,mz,rt,log2FC,t.score,p.value
554,234.08619,2.602,-0.2651325757800702,19.3591834547544,0.00011382187574512611
537,161.10633,2.324,-0.9302821368396614,68.90080492932535,0.00011435802416620709
17,300.97293,0.6117,-0.5571353421964753,24.894929316069142,0.0001183970942082833
3352,579.29046,10.6232,-2.289638557935082,15.168762445089236,0.00011852384445008313
2766,339.28801,9.5649,-1.3545768541758907,15.007770754285495,0.00011933647657017019
2457,541.33287,9.2192,-1.0435115454108335,15.12655981400494,0.00011996248335536566
25,142.03396,0.6142,-0.45537635650557995,18.178490653025854,0.00012162131522523367
20,302.97109,0.6135,-0.5434312550304288,23.999044946264224,0.00012353738174741336
2471,482.313,9.2217,-2.2665159418897325,14.728248963614602,0.00012630682881054417
28,468.91228,0.6154,-0.6854643813716557,31.48416119034186,0.000126436836867891
572,157.08254,3.173,-0.7487139090606494,14.620431427663876,0.0001283000392449938
92,274.13847,0.637,-1.042528086818466,66.38109287589283,0.0001286488057956324
2324,515.31734,9.078,-1.4294464571575016,16.318722945713112,0.00012979859810646863
7,575.26413,0.6038,-1.0354488229760674,25.023934661077487,0.00013049972112545
354,353.01481,0.9647,-1.2388649827763052,15.733551309489677,0.0001306577823002165
241,381.07789,0.7446,-1.7131418296168377,78.24986949824313,0.0001306668542490868
2985,577.27538,9.9221,-1.6461813081528103,19.5736294672588,0.0001313213462903124
853,301.16116,5.6055,-1.9277036890356234,14.720436742245477,0.00013224346005862622
418,264.14295,1.1836,-1.4944379820428786,53.188392879239316,0.0001331487593589827
1914,863.42194,8.4639,-2.0176257075289588,17.17678365762775,0.00013458958962323805
401,252.10797,1.1195,-2.1713458884514,77.33470003487112,0.00013476194830534655
2144,401.28826,8.8522,-1.6110320627167658,19.94405707591871,0.00013477105468825756
529,227.07812,2.2154,-0.8726272962500197,15.03663551401139,0.00013598399585668854
467,188.06721,1.5207,-0.9543435328885135,46.666029507354224,0.00013707205081389833
1347,375.21044,6.8294,-4.29424016044204,21.846990333887163,0.00013873954626804968
1416,693.52919,7.0102,-8.800239448550384,14.935961017058329,0.0001396510200546014
2350,541.33288,9.1126,-0.943642223899225,14.532864569862957,0.00014173933458337952
1829,285.24127,8.286,-0.5379728254944487,14.21478136885594,0.0001423901552531092
2349,357.29839,9.1119,-1.1222216609824365,17.545090695455862,0.0001424127799638537
159,442.79447,0.6872,-1.0678413029556495,16.425695140577787,0.00014281314375238618
2243,700.37741,8.9972,-2.1114995729113186,16.924054889266515,0.0001435944637003054
3276,457.3297,10.458,-1.3241230434707632,15.008467952827928,0.00014419336812821759
1997,355.28268,8.6129,-1.6790674456868198,43.88740030708681,0.00014565348663507147
1258,383.15017,6.613,-7.096432948428003,32.982577957223626,0.00014833351607881562
1352,177.1246,6.8152,-6.89249772647648,15.903724987773423,0.0001533710854661507
398,322.18586,1.109,-7.560617838802378,54.837677955827644,0.0001537231794214127
13,232.99819,0.6105,-0.4639952795680049,19.912674352936538,0.00015434891716163842
86,221.14852,0.6315,-0.7471603018354624,41.428743225372486,0.000154957933157551
2529,279.23074,9.3028,-0.6755258182686958,17.216788950443263,0.00015882161631685962
2533,261.22007,9.3041,-0.8033660116661725,15.15900221781674,0.00015933552645598742
2142,677.3696,8.8509,-2.0222707401411864,32.67045564046879,0.00016020335971996536
807,427.15563,5.3059,-7.948436510888426,26.580980852919943,0.00016392905047400073
19,233.9994,0.613,-0.3994716744360032,13.760786393913328,0.00016508836297901732
347,137.04484,0.9517,-0.3365129064371537,17.471425382830375,0.00016602456674366778
668,379.19512,4.5325,-6.330221279363581,25.173230777722136,0.00016604179097035897
11,143.03533,0.6087,-0.3588432886493509,13.969139720273667,0.00016879202766082084
458,245.09843,1.4196,-2.3584132896579026,72.7798918822175,0.00017425779737706106
835,245.13708,5.5118,-1.9891273549891713,72.44796704675662,0.0001774806147845484
482,310.12801,1.6673,-1.5119794480931734,47.4585011697591,0.00017782192817331383
2113,655.45157,8.8105,0.9792626834199405,-14.223184684308073,0.00018171728568225698
3223,417.23857,10.3248,-1.4722582768270218,19.282459333418387,0.00018206352779165166
2206,534.36198,8.9532,-1.5808445298056961,15.874634577996074,0.00018498533573102797
2127,299.2568,8.8454,0.7576517367005238,-17.98842751025854,0.00018703186667415352
2266,354.27064,9.0229,-1.1121535764169934,19.530098524716752,0.00018841526529259268
869,203.12672,5.6347,-1.0411391920032829,30.397855465130597,0.00019027797881640727
356,124.03838,0.9702,-0.8886768135237526,30.625192650645747,0.00019131176240927086
3177,395.36578,10.2076,-1.5452783467681588,16.592974948000066,0.00019484749647856586
3432,507.26748,10.8124,-1.5985126922261017,19.380605029095083,0.00019541345867864766
