row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mots_18102024_Foodomics_CYF1_S52.mzML Peak area,Mots_18102024_Foodomics_CYF1_S53.mzML Peak area,Mots_18102024_Foodomics_CYF1_S54.mzML Peak area,Mots_18102024_Foodomics_CYF2_S55.mzML Peak area,Mots_18102024_Foodomics_CYF2_S56.mzML Peak area,Mots_18102024_Foodomics_CYF2_S57.mzML Peak area,
2255,335.2181295783789,7.4618554,,,,,,,,,,,4203.1675,3805.0234,4234.966,2480.853,2224.389,2459.6694,
2257,333.202216408517,7.4720283,,,,,,,,,,,2087.575,1803.5632,2122.8882,2229.9622,2010.1799,2272.3325,
2263,275.199341159341,7.4925084,,,,,,,,,,,456.62488,558.706,442.73312,399.99774,426.89374,400.2231,
2268,336.2650680684778,7.5059,,,,151,,,,,,,1594.4883,1473.4832,1498.1984,1552.8258,3582.8071,1813.549,
2269,364.24537308529807,7.513128,,,,,,,,,,,16.841705,259.30316,18.352047,78.04389,350.9556,64.952736,
2272,411.27004531730284,7.5173697,,,,153,58,[M+Na]+,,2,2271;2272,388.28096,401.9672,357.88437,429.9096,1136.8524,1003.69165,1216.1748,
2278,231.15795022692055,7.530575,,,,168,,,,,,,235.29826,217.82556,219.21164,212.13936,205.40924,217.23645,
2280,712.4759833448767,7.5413556,,,,158,,,,,,,581.54205,417.26245,575.32086,678.70325,571.58026,711.09045,
2281,337.2333101311535,7.5437527,,,,158,,,,,,,986.33307,878.4026,977.0733,721.14087,657.3632,718.3259,
2297,334.21717549544394,7.5440807,,,,,,,,,,,435.11368,907.2479,127.480606,489.52625,551.643,492.89026,
2282,599.4262420531753,7.5452695,,,,,,,,,,,844.21423,669.5431,769.5765,739.97314,1276.2777,786.0111,
2295,397.38128689633976,7.5488358,,,,,,,,,,,1461.4767,1443.8547,1184.0621,1195.3815,6959.5938,1276.7405,
2285,415.20989753817815,7.553028,,,,163,59,[M+H]+,,3,2285;2286;2287,414.20265,1680.7885,1386.0212,1639.9147,1483.011,1424.302,1562.6942,
2286,437.19186506363553,7.553622,,,,163,59,[M+Na]+,,3,2285;2286;2287,414.20265,4211.3794,3179.8406,4210.6963,3993.383,3268.0103,4233.1895,
2287,453.16582485401597,7.5539002,,,,163,59,[M+K]+,,3,2285;2286;2287,414.20265,339.5661,276.47183,360.51593,364.89957,289.3957,376.58395,
2288,460.2676851606266,7.553936,,,,163,,,,,,,205.72525,127.22746,197.47392,209.63206,131.13986,190.7137,
2271,371.27780461276507,7.5643973,,,,153,58,[M+H-H2O]+,,2,2271;2272,388.28096,82.51736,94.638245,88.12662,301.5429,285.04376,288.2714,
2296,480.35131900716465,7.570072,,,,,,,,,,,374.17984,379.0537,378.84274,582.57935,605.2192,610.5229,
2298,268.2259063816332,7.5797057,,,,168,,,,,,,212.10283,953.2737,238.40509,18.421179,763.93024,5.378008,
2299,308.21930503968036,7.580858,,,,168,,,,,,,568.86536,1110.0421,949.4605,549.0929,1100.9298,574.53955,
2302,409.25456425774905,7.582066,,,,,,,,,,,1607.7758,1325.5701,1654.2916,1647.6455,1399.0471,3032.5752,
2303,288.2520862089781,7.589311,,,,168,,,,,,,7970.039,5962.0195,8355.104,9843.628,7347.4976,9541.771,
2262,292.2245436432154,7.589325,,,,,,,,,,,465.46387,1787.3213,602.488,354.5929,1405.5026,252.72833,
2306,252.23101710583384,7.590528,,,,168,,,,,,,589.2005,2046.4287,769.921,422.13828,1815.2845,422.37665,
2308,732.5020784794086,7.5954223,,,,,,,,,,,633.32904,425.38297,596.2452,638.7565,486.8435,655.90454,
2343,310.2355292187115,7.598583,,,,168,,,,,,,511.98395,471.05652,436.1754,371.69452,573.7351,356.72977,
2309,350.2288179848133,7.6089783,,,,173,,,,,,,488.77292,1524.3339,477.3231,65.14313,1960.8317,38.333057,
2314,318.29917380986524,7.6164,,,,173,,,,,,,37011.918,36414.1,36971.023,37669.76,37181.66,37954.508,
2315,318.37272873837713,7.6164,,,,173,,,,,,,652.1759,610.66437,642.36926,671.0787,644.8203,682.27496,
2316,318.6969182275674,7.6164055,,,,173,,,,,,,199.8234,187.27559,183.42273,211.44115,196.54689,197.65166,
2317,340.2787672352001,7.6164055,,,,173,,,,,,,519.0516,382.49945,502.12747,534.30426,598.576,545.26337,
2320,300.28772629948867,7.6170197,,,,173,,,,,,,782.3532,1148.4032,1283.2235,807.3295,792.1023,1291.0243,
2321,333.2022504548949,7.6171145,,,,,,,,,,,2494.6372,2146.6655,2388.3157,940.4506,754.93536,925.5179,
2318,645.5388763248915,7.6176224,,,,173,,,,,,,95.068474,379.4828,76.77963,11.990108,329.75415,8.545004,
2328,318.6756495339149,7.6188636,,,,173,,,,,,,171.04398,188.26399,201.06168,203.89268,194.55556,195.93513,
2329,411.27015676709675,7.6207194,,,,173,,,,,,,1896.6981,1480.2123,1850.771,4566.8906,3610.897,4566.0635,
2336,371.2778608349881,7.6336503,,,,,,,,,,,450.07736,419.34744,411.28323,1036.1653,985.9206,1046.9169,
2362,300.2762585950232,7.642636,,,,,,,,,,,612.30365,1003.20996,577.811,148.87848,147.40283,966.81464,
2338,370.2933168282954,7.6465836,,,,157,,,,,,,420.3905,401.45853,404.84094,124.65484,136.11888,139.98076,
2339,316.28175348536973,7.6472087,,,,,,,,,,,304.30017,577.23773,225.53015,119.96495,495.34988,155.61339,
2341,308.29348197088854,7.649039,,,,,,,,,,,218.18272,207.66853,222.77357,293.5561,266.43564,287.6129,
2342,717.3643620739323,7.650261,,,,157,,,,,,,44.81827,54.84562,16.479815,554.81805,592.95636,581.6971,
2344,368.31441761549166,7.6575694,,,,,,,,,,,650.3122,605.8689,636.369,175.3359,221.52982,212.6453,
2355,340.2664645646976,7.6592975,,,,174,,,,,,,1338.6372,788.0165,928.17847,444.23788,533.1656,244.64276,
2347,302.26761596939286,7.671659,,,,,,,,,,,246.37315,183.95566,257.0012,294.57324,210.4493,280.2331,
2350,313.23598978404806,7.682592,,,,,,,,,,,1207.4628,715.7719,1176.657,927.0856,885.75543,867.13385,
2349,277.2149711497236,7.6838055,,,,,,,,,,,459.8514,850.14734,786.29297,701.71484,622.9296,751.1846,
2351,339.24946926163085,7.6928697,,,,174,,,,,,,4694.8965,4050.1006,4732.1675,1495.7362,1415.896,1488.238,
2354,281.2459271406217,7.6934667,,,,174,,,,,,,404.4326,391.66092,415.4542,48.80224,37.104366,48.368305,
2352,317.26774090289985,7.693472,,,,174,,,,,,,683.69006,806.90533,698.69525,196.47203,178.84428,201.96126,
2357,263.2357148012061,7.694075,,,,174,,,,,,,312.8679,296.01837,311.1736,39.00164,33.88061,25.68235,
2353,299.25739844781793,7.6946864,,,,174,,,,,,,3572.6252,3185.3726,3552.0137,1044.6971,929.75757,989.1775,
2356,302.30393352429115,7.6952972,,,,174,,,,,,,321.60068,331.06146,342.7304,407.87488,390.18365,424.7256,
2360,335.21784833567193,7.6995187,,,,174,,,,,,,6381.4897,5227.668,6523.0938,6174.2295,4888.9824,6113.7847,
2361,367.24407031986584,7.700647,,,,,,,,,,,3055.821,2728.6562,3092.1335,2822.0994,2403.2786,2856.5369,
2364,336.2373245903805,7.704353,,,,174,,,,,,,1605.8684,6968.839,1438.3469,1225.8914,3817.065,1169.8405,
2375,268.2258240268088,7.7084446,,,,169,60,[M+H]+,,2,2375;2373,267.21858,32.574905,363.8702,56.697884,16.143208,328.96188,4.362346,
2367,314.2624675449919,7.7109666,,,,174,,,,,,,426.63586,2027.4642,371.5493,167.5375,1374.5858,156.28761,
2370,381.2597972663453,7.7170053,,,,169,,,,,,,467.94962,320.789,438.96912,136.45978,105.40668,138.01575,
2373,290.20783446153274,7.7230277,,,,169,60,[M+Na]+,,2,2375;2373,267.21858,115.48171,408.91016,153.45096,7.2336197,363.41528,34.33321,
2378,352.2444296731242,7.726064,,,,,,,,,,,449.88965,1388.3751,427.5678,231.94139,1334.2496,156.73647,
2377,312.3247112865959,7.7278614,,,,175,,,,,,,392.24036,376.5928,387.81348,457.41843,431.90253,454.36707,
2381,338.2478116394691,7.7320366,,,,175,,,,,,,1538.6106,1883.8708,1511.4038,1931.3022,853.6421,2137.344,
2386,311.2483549687019,7.7345047,,,,175,,,,,,,636.59735,584.18726,432.45877,725.8815,667.92365,692.223,
2387,279.23059695808814,7.734511,,,,175,,,,,,,1283.4619,1261.5862,1292.1377,1700.1047,1646.8096,1732.2236,
2389,315.25176932423716,7.736325,,,,175,61,[M+H]+,,2,2393;2389,314.24435,640.7617,612.18463,629.79254,879.165,855.97186,879.9702,
2391,667.4435894514726,7.736319,,,,175,,,,,,,166.35713,156.69717,174.39581,170.85428,168.18634,187.57925,
2392,297.241068791114,7.73753,,,,175,61,[M+H-H2O]+,,2,2393;2392,314.24435,1736.9275,1643.168,1717.7533,2455.5105,2265.1099,2486.4592,
2393,337.23342960924055,7.7375274,,,,175,61,[M+Na]+,,3,2393;2389;2392,314.24435,6827.586,5886.8457,6820.3276,9299.612,7605.498,9336.923,
2366,296.2476758484338,7.7411284,,,,174,,,,,,,249.00833,1019.6905,214.98744,89.73324,744.5956,83.811554,
2405,320.2934835080584,7.773705,,,,178,,,,,,,5745.0527,5586.6597,5799.9775,6958.8354,6917.2983,7004.324,
2408,302.282782009755,7.7755218,,,,178,,,,,,,255.74872,232.2446,225.26517,298.29773,279.84344,273.14484,
2406,599.4262347875814,7.776123,,,,,,,,,,,1388.8088,961.37854,1204.207,1236.4606,1376.7148,1188.1556,
2410,333.201859220273,7.7809587,,,,178,,,,,,,879.0318,836.7727,820.9101,800.6687,679.7211,880.4986,
2400,423.27071160071455,7.781011,,,,,,,,,,,953.3772,800.95026,940.72253,73.57842,92.111916,79.06748,
2415,291.1941748257503,7.784597,,,,178,62,[M+H-H2O]+,,2,2415;2417,308.19746,4151.2393,4055.049,4295.394,3552.3552,2726.5562,3398.604,
2417,331.18666698819663,7.785197,,,,178,62,[M+Na]+,,2,2415;2417,308.19746,5182.763,4875.81,5423.4473,4761.0415,3204.8743,4326.2246,
2412,332.19034742322,7.7852,,,,178,,,,,,,901.9888,893.7014,999.5937,807.1691,591.13416,751.1934,
2421,203.10560500099845,7.7864137,,,,178,,,,,,,566.5623,540.1315,578.9928,518.75684,388.69083,443.39236,
2422,165.05364395323045,7.7870164,,,,178,,,,,,,209.85143,175.80402,207.26262,190.8887,117.6143,169.59172,
2388,316.27772668109645,7.7882805,,,,175,,,,,,,240.3994,646.08887,213.45604,152.07588,544.9187,133.64792,
2424,354.25847267687504,7.789491,,,,172,,,,,,,618.9037,813.4856,844.552,275.5224,786.14,163.8484,
2426,292.2054670535128,7.795555,,,,178,,,,,,,893.08765,667.246,896.24695,699.7153,1157.2728,622.7182,
2402,351.20038608893543,7.796747,,,,,,,,,,,1092.94,716.8721,1278.4622,398.5544,671.0222,398.37256,
2428,316.2826573854367,7.8033886,,,,,,,,,,,226.13123,727.10803,212.319,147.79501,624.59094,150.72722,
2453,292.20768907608834,7.8034806,,,,162,,,,,,,855.61127,814.75916,791.46783,624.3639,1156.877,558.78046,
2431,384.309334870922,7.80945,,,,,,,,,,,1755.5184,1528.6614,1671.802,897.04694,833.4064,907.7987,
2435,404.33558011809686,7.819752,,,,,,,,,,,503.9817,421.83875,505.719,258.6964,227.67747,247.85321,
2439,437.1919182915995,7.824014,,,,172,63,[M+Na]+,,2,2437;2439,414.2027,259.1942,148.79099,312.20383,286.67,199.65605,348.65186,
2437,415.2099685623261,7.8258305,,,,172,63,[M+H]+,,2,2437;2439,414.2027,112.628235,39.585506,157.15962,103.952934,18.274803,154.17787,
2440,302.30407840478074,7.8264136,,,,179,,,,,,,482.39838,464.8954,471.91104,505.5221,465.34518,499.96713,
2441,330.335278209659,7.827633,,,,179,,,,,,,995.06744,1007.48987,1689.1764,921.4247,750.032,1466.0114,
2447,331.3386716925059,7.8306785,,,,179,,,,,,,153.20256,192.0318,351.75266,142.04575,140.46213,299.95782,
2423,293.20935779481886,7.832819,,,,,,,,,,,696.24506,255.96625,497.5409,463.88882,608.33356,314.38806,
2444,314.26765777757515,7.8331223,,,,179,,,,,,,285.11392,920.4305,252.32112,133.64372,861.9871,153.45047,
2446,336.2269761753622,7.8337693,,,,179,,,,,,,2708.9226,2910.799,2712.3105,2340.5164,2748.5583,2443.0117,
2448,330.26254279561175,7.8380694,,,,,,,,,,,444.04245,443.00986,446.89157,426.59653,432.98642,418.38525,
2450,364.31313795341975,7.8423142,,,,178,,,,,,,140.49344,299.84848,127.73155,357.63678,345.85727,378.2963,
2451,350.2289242448515,7.84353,,,,162,,,,,,,572.17523,2098.77,537.48254,198.72075,1520.9711,171.33614,
2454,335.21791665944784,7.847833,,,,179,64,[M+Na]+,,2,2454;2456,312.22874,14593.017,12798.167,14475.657,14598.695,12514.916,14664.59,
2442,296.24237987798887,7.8515778,,,,,,,,,,,385.02142,563.92365,145.20468,366.76236,532.17554,63.051933,
2456,295.2254827449313,7.8527694,,,,179,64,[M+H-H2O]+,,2,2454;2456,312.22874,4826.6357,4694.7393,4944.261,4412.727,4220.917,4458.172,
2460,665.4278880133966,7.855847,,,,,,,,,,,339.49234,319.6541,352.5071,371.8306,324.05978,347.42236,
2464,311.2559484514971,7.85893,,,,183,,,,,,,1868.8176,1791.6223,2046.6041,1919.9124,1812.542,1944.8771,
2466,369.1677367359328,7.8601613,,,,183,,,,,,,702.55914,960.44617,1084.5262,1000.8936,1038.6603,1097.4889,
2452,352.2474763078997,7.864983,,,,,,,,,,,494.7989,1145.7545,481.24463,69.91115,1104.7273,312.88638,
2483,333.202636745627,7.866408,,,,183,65,[M+Na]+,,2,2483;2489,310.21321,789.397,870.68713,819.55774,994.31946,858.62463,982.6134,
2468,279.2320125542262,7.8669333,,,,183,,,,,,,3627.148,3507.171,3633.0537,3756.5815,3683.0298,3797.5488,
2445,298.25592758463563,7.8669777,,,,183,,,,,,,909.1672,477.31186,987.21295,762.6375,420.24973,726.3177,
2469,310.30907296597235,7.8687973,,,,165,,,,,,,484.13477,456.85953,467.5633,580.4813,548.45856,575.2781,
2474,555.3119986282264,7.874327,,,,165,,,,,,,346.17517,238.70949,367.3757,1241.1089,1302.8458,1320.5441,
2477,277.19219093528693,7.8767915,,,,183,,,,,,,1293.4309,1376.747,1396.6111,1815.0157,1532.606,1738.5383,
2489,293.20971834665806,7.887833,,,,183,65,[M+H-H2O]+,,2,2483;2489,310.21321,1081.3716,1140.6052,660.0123,718.19305,1067.1611,1129.7383,
2490,667.4432966736182,7.8878193,,,,183,,,,,,,758.4782,734.4568,760.9534,795.1793,758.3443,800.9521,
2492,651.4650619210173,7.889656,,,,,,,,,,,236.0624,234.00659,242.01942,260.02988,251.68947,260.00543,
2493,338.23904687410555,7.894556,,,,183,,,,,,,4939.154,3823.429,4713.0303,4893.399,4914.668,4480.075,
2501,351.2322253588286,7.8951225,,,,183,,,,,,,498.79233,261.04428,411.46664,1216.9558,1126.1622,1054.1104,
2495,337.2334752946685,7.89765,,,,183,66,[M+Na]+,,2,2495;2500,314.24431,23033.18,20091.693,22437.836,24251.479,20660.146,23995.084,
2496,315.2508580314152,7.897659,,,,183,,,,,,,2590.7844,2374.305,2465.354,2614.7434,2534.6392,2700.6797,
2500,297.2410773389888,7.901933,,,,183,66,[M+H-H2O]+,,2,2495;2500,314.24431,4525.403,4372.2124,4539.427,4736.2935,4491.1465,4752.7573,
2504,298.2460745978321,7.9025416,,,,183,,,,,,,1028.4917,752.3738,832.6554,888.30273,780.6829,726.3177,
2503,371.17117429395427,7.905603,,,,183,,,,,,,590.32056,538.8023,570.93286,647.6656,613.0278,664.1518,
2507,391.243932958939,7.912314,,,,166,,,,,,,750.7632,553.8181,741.267,1207.0153,932.64087,1232.2673,
2497,339.24293672418725,7.9157505,,,,183,,,,,,,863.06226,739.6341,949.68115,199.57454,570.08826,719.9943,
2523,476.25851539438617,7.92553,,,,182,67,[M+H]+,,2,2524;2523,475.24264,186.55867,181.7092,190.6975,3.9781857,12.5947,4.081972,
2510,235.16809466978395,7.929992,,,,167,,,,,,,389.28543,354.13644,404.16693,428.6831,353.19727,414.11746,
2515,266.23374291109525,7.9503303,,,,167,,,,,,,100.538605,495.5816,116.51219,68.9172,462.9941,56.77968,
2518,496.2222598921303,7.9506583,,,,182,68,[M+Na]+,,2,2521;2518,473.23297,3167.0732,3009.408,3121.7744,3.9440525,0,0,
2521,474.2401794180153,7.9524627,,,,182,68,[M+H]+,,2,2521;2518,473.23297,2400.0637,2241.455,2308.466,3.6625922,0,0,
2519,249.06808960319782,7.954016,,,,182,,,,,,,169.97781,181.86383,176.57774,0,0,0,
2522,292.2236799796149,7.9559274,,,,182,69,[M+Na]+,,2,2522;2530,269.23435,450.60242,1262.4563,459.70114,320.57916,1239.1986,361.9664,
2524,498.22326052666887,7.9564223,,,,182,67,[M+Na]+,,2,2524;2523,475.24264,280.9142,244.79564,263.32678,0,0,0,
2525,270.2415302967116,7.956514,,,,182,,,,,,,213.32314,741.2446,202.11876,140.49992,727.3055,152.13007,
2526,288.2520509382978,7.9619274,,,,,,,,,,,209.8567,185.13263,220.29143,340.04126,237.80392,299.79245,
2530,252.2309456630097,7.9637446,,,,182,69,[M+H-H2O]+,,2,2522;2530,269.23435,116.957664,398.10556,86.148026,35.152752,386.73236,54.03031,
2528,413.28586700027404,7.964936,,,,170,,,,,,,124.72543,85.287025,117.57147,289.048,218.3397,393.07336,
2529,356.3508361427794,7.9673305,,,,,,,,,,,246.40959,230.45537,394.4153,235.71515,180.34766,327.1014,
2531,286.30914267992085,7.976933,,,,186,,,,,,,818.711,773.238,817.26483,946.7941,906.4886,960.0909,
2533,318.2389797001549,7.985311,,,,186,70,[M+Na]+,,2,2533;2536,295.24978,1266.1774,1256.8374,1264.1263,1202.07,1313.4989,1375.6486,
2535,334.2319697527105,7.986222,,,,186,,,,,,,1798.4686,3476.8054,2149.4265,1368.3217,3217.2786,1489.6002,
2536,278.2465065891948,7.9877496,,,,186,70,[M+H-H2O]+,,2,2533;2536,295.24978,2032.0946,2821.0872,2084.2053,1973.5941,2781.0571,2175.4075,
2537,365.2286207056898,7.987747,,,,186,,,,,,,295.60144,390.97018,461.05124,493.69528,300.24548,374.7536,
2544,423.27081747510596,7.995603,,,,,,,,,,,208.06612,168.00116,467.08295,3.6142817,3.8305283,3.7518525,
2541,294.2401624967569,8.000655,,,,186,,,,,,,990.4916,1654.9324,871.5447,795.3474,1583.5065,818.7041,
2572,334.23385701412826,8.003005,,,,,,,,,,,724.9634,1843.4484,1354.9814,546.8805,1299.354,525.7263,
2543,316.22336176060503,8.004241,,,,186,,,,,,,639.61005,1043.3744,680.9509,578.52985,947.75323,634.9958,
2545,339.2484004334124,8.007562,,,,186,,,,,,,837.6258,728.81305,349.45102,437.21893,383.44598,436.4168,
2547,402.35637011948614,8.008147,,,,186,,,,,,,113.29797,96.422745,277.1395,190.34508,85.16462,126.069336,
2548,397.3812854017953,8.008477,,,,,,,,,,,9725.875,9524.195,9724.526,9610.069,9526.379,10394.494,
2550,389.22831656858784,8.015641,,,,,,,,,,,105.52426,102.22321,167.60405,366.38803,304.84012,371.04047,
2551,315.19161659316075,8.015971,,,,,,,,,,,192.91776,173.86925,187.84651,278.9037,178.26207,254.18744,
2552,275.19933287937397,8.01897,,,,,,,,,,,218.4096,230.0219,233.72415,328.47977,309.83,324.72546,
2553,330.2988709439353,8.027661,,,,,,,,,,,478.82092,463.54883,480.0817,373.48837,382.449,375.05157,
2560,599.4262080008,8.046284,,,,,,,,,,,3683.4656,2291.7227,2986.196,3164.541,9077.565,3065.3542,
2567,418.3048464255243,8.0682,,,,,,,,,,,599.4774,554.0111,610.73615,108.04341,100.91612,104.743576,
2569,366.33518652721295,8.073286,,,,,,,,,,,784.3019,770.3365,755.9465,1808.6395,1686.8174,1803.4719,
2571,367.33845602217417,8.073875,,,,,,,,,,,179.4751,166.71678,138.88046,372.8522,348.71216,373.547,
2574,293.2095879559246,8.084664,,,,180,,,,,,,727.9738,696.65265,801.07336,605.8929,546.12134,590.05426,
2579,316.22336213380123,8.096392,,,,,,,,,,,668.55194,870.7398,661.98883,589.4758,886.4084,678.4849,
2586,278.2285943102459,8.099434,,,,184,,,,,,,2502.614,1145.8584,2473.1992,2835.2236,2487.0564,2726.917,
2583,277.21497795489387,8.113894,,,,184,71,[M+H-H2O]+,,2,2583;2585,294.21832,11520.103,9184.125,11510.302,12935.705,10240.3,12961.04,
2584,320.2546162866251,8.113894,,,,184,,,,,,,4747.439,9205.043,4775.3354,3521.3574,7643.395,3391.7334,
2585,317.2075855923091,8.115111,,,,184,71,[M+Na]+,,2,2583;2585,294.21832,7641.1523,5354.1665,7550.4727,8642.208,5570.945,8580.623,
2590,379.2440760842,8.124805,,,,,,,,,,,232.1841,165.68607,272.8595,238.98181,138.5654,242.11302,
2580,350.2654155033192,8.128828,,,,,,,,,,,232.4845,876.1045,388.2144,172.68872,731.263,299.67978,
2593,424.24435112128157,8.142314,,,,,,,,,,,113.2174,113.56488,132.25233,145.96588,143.5138,168.45534,
2594,409.23432208898583,8.14533,,,,,,,,,,,16.408913,49.921207,71.273705,219.67966,116.06629,212.44977,
2595,393.25954592461363,8.148344,,,,181,72,[M+Na]+,,2,2598;2595,370.27039,5017.7764,3420.8198,5047.456,9599.361,6407.2544,9571.267,
2598,353.26716379122007,8.154372,,,,181,72,[M+H-H2O]+,,2,2598;2595,370.27039,2244.3179,1725.5913,2239.833,5571.672,4198.8506,5633.615,
2599,261.22006170811795,8.156189,,,,,,,,,,,139.14267,109.62119,129.57684,390.6637,437.54642,395.88806,
2601,279.2300960864722,8.167042,,,,176,,,,,,,1134.7397,1296.6208,1101.3137,1098.8679,1115.4049,1118.2667,
2603,339.24932845943687,8.170051,,,,176,,,,,,,2134.4346,745.303,2160.4805,1764.1781,1011.9324,1675.1211,
2609,313.27240410897394,8.176069,,,,,,,,,,,290.5771,120.80694,262.5435,317.72614,259.65277,381.15582,
2608,350.26528366529016,8.180297,,,,,,,,,,,694.0452,1011.4787,351.2352,224.24812,839.79083,244.22237,
2610,391.24397132078184,8.183867,,,,177,,,,,,,2015.2059,582.2173,958.822,3571.8245,2399.956,3278.4924,
2611,351.2512141365448,8.186318,,,,177,,,,,,,893.44666,371.02463,890.62494,1367.8774,613.9895,1691.4614,
2614,328.2832244162476,8.190494,,,,187,,,,,,,460.45905,1275.8081,515.7802,328.5157,1208.7556,330.51135,
2602,319.2364443800368,8.205434,,,,,,,,,,,592.62585,1935.2916,810.3037,721.2579,1578.2644,242.56354,
2617,861.4064053084909,8.215776,,,,187,,,,,,,33.76023,0,11.740313,322.04184,354.40314,333.07993,
2624,336.24950651189187,8.217153,,,,192,73,[M+Na]+,,2,2624;2625,313.26044,11634.298,20998.264,14605.366,10769.857,21494.111,11290.375,
2625,352.2237475681818,8.21835,,,,192,73,[M+K]+,,2,2624;2625,313.26044,463.34824,883.8166,623.5208,451.9293,899.3797,504.04456,
2627,337.2463592334004,8.218961,,,,192,,,,,,,2894.751,4259.3423,3986.1848,2746.2046,3943.7463,2755.369,
2648,316.20293283009624,8.221264,,,,192,,,,,,,468.04272,222.04486,493.6209,226.45541,204.75015,307.0477,
2604,358.36013452862295,8.224256,,,,,,,,,,,83.384964,510.5427,999.55005,638.3919,438.5103,972.9487,
2630,155.1056503600785,8.224389,,,,192,75,[M+H]+,,2,2631;2630,154.09836,153.07881,414.97604,181.08504,67.9139,406.98987,52.20963,
2631,172.13217763501265,8.225639,,,,192,75,[M+NH4]+,,2,2631;2630,154.09836,656.0189,1678.4722,814.8045,584.1579,1774.3596,647.4204,
2633,293.2095400428231,8.231414,,,,192,76,[M+H]+,,2,2633;2640,292.20246,2537.7742,1616.3263,2496.7957,1549.0046,979.465,1561.9889,
2635,281.26493830577084,8.233498,,,,192,,,,,,,3243.117,7875.627,3586.565,2565.7021,7567.318,2642.7937,
2636,358.3665352507829,8.2335005,,,,192,,,,,,,805.24915,619.83154,1238.4515,787.47375,539.6556,1174.5107,
2637,275.19932651673207,8.234464,,,,192,76,[M+H-H2O]+,,2,2637;2640,292.20246,838.2939,539.8985,825.4251,524.04175,314.4271,490.91418,
2638,245.2252093703365,8.234731,,,,192,,,,,,,326.99323,943.9635,374.5516,220.43864,912.753,249.08746,
2639,280.2622630536002,8.234745,,,,192,77,[M+NH4]+,,2,2639;2642,262.22842,16071.258,35153.875,17679.646,12497.88,33527.055,13089.098,
2640,315.19171350974995,8.234748,,,,192,76,[M+Na]+,,3,2637;2633;2640,292.20246,3087.8118,1476.1376,2924.0366,2067.7097,866.2818,2025.1852,
2642,263.23568356452796,8.235381,,,,192,77,[M+H]+,,2,2639;2642,262.22842,1356.8114,3010.1606,1510.3208,1056.9161,2890.2966,1140.707,
2644,320.25344802345086,8.239919,,,,192,,,,,,,4214.6084,6281.363,4199.1826,3221.3127,5662.4526,3804.754,
2647,321.25780306777364,8.24052,,,,192,,,,,,,866.14374,1857.8754,929.18945,856.04236,873.33594,513.00867,
2655,631.1402235784877,8.265994,,,,,,,,,,,632.443,312.5382,541.43665,464.44992,263.73883,427.3218,
2663,365.1345551034313,8.288569,,,,195,,,,,,,1428.8464,894.7421,1408.5248,1519.941,921.3252,1527.184,
2671,297.24849833726535,8.2971,,,,195,,,,,,,2569.0298,4151.2295,2560.479,2172.1338,3679.765,2217.4377,
2674,318.2363133336455,8.301926,,,,195,,,,,,,8714.043,19804.688,8625.695,6075.707,16219.23,6144.807,
2675,296.25711750788827,8.302564,,,,195,,,,,,,7203.54,20665.871,7193.303,4988.351,18154.318,5209.074,
2677,355.3182812679702,8.303172,,,,195,,,,,,,192.47267,297.24136,91.00122,67.57576,370.23056,154.2795,
2680,368.3508402987143,8.304412,,,,,,,,,,,186.70297,182.60306,197.26445,443.46417,395.31033,445.81958,
2666,353.16063766411384,8.304545,,,,195,,,,,,,628.04675,345.8376,577.5954,211.49016,46.1025,204.88084,
2682,613.4891943267809,8.305622,,,,195,,,,,,,114.67342,976.7129,124.10941,15.669825,675.6991,9.98176,
2684,439.1896964067167,8.311103,,,,,,,,,,,5.5626535,7.734179,30.913277,256.35867,159.40132,228.96625,
2695,353.26720122832313,8.312628,,,,,,,,,,,154.79646,469.66354,574.16736,2018.5778,1141.0474,1991.5388,
2688,861.4064250053447,8.316586,,,,,,,,,,,411.11362,350.81308,405.56827,1550.9276,1489.9177,1567.2976,
2664,163.05883752661776,8.320389,,,,196,,,,,,,229.57024,564.72705,50.5483,130.72241,92.803665,122.90768,
2690,226.21546387930493,8.3308525,,,,,,,,,,,1396.3844,865.24054,1142.7144,1242.8589,1052.4054,1532.2142,
2670,261.22012332025975,8.339107,,,,195,,,,,,,349.44043,385.95987,309.8972,320.07935,243.58847,371.00473,
2705,280.1606685017737,8.346667,,,,196,,,,,,,185.56688,865.43866,181.3405,250.50856,192.37791,219.2687,
2697,205.08484380063112,8.347283,,,,196,,,,,,,653.776,2443.1875,610.84686,765.3433,619.7762,747.17993,
2700,383.2025195258152,8.347882,,,,196,,,,,,,344.863,307.27176,257.20227,260.82904,183.39047,243.07855,
2686,599.426239415592,8.347949,,,,,,,,,,,617.1455,617.6679,132.38249,596.76843,946.8265,627.43274,
2701,181.0485177522115,8.349109,,,,196,,,,,,,106.75457,453.04413,98.97163,111.7571,83.487,111.65655,
2702,163.04468773631612,8.349119,,,,196,,,,,,,271.75848,749.38446,251.73822,173.47313,140.34962,152.44571,
2703,279.1578711578231,8.349111,,,,196,78,[M+H]+,,3,2709;2703;2706,278.15066,1642.6145,5230.1304,1584.2107,1820.7778,1424.348,1823.082,
2704,356.27977807802745,8.349744,,,,196,,,,,,,781.91223,786.82,816.16046,539.11206,540.9739,530.1454,
