Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
410.3848,C16144,M(C13)+H[1+],10.7442,0.00147646677004332,EC000104
410.38485,C16144,M(C13)+H[1+],9.6659,0.00142646677005587,EC000105
411.3783,C16144,M(Cl37)+H[1+],10.4047,0.00177646677002485,EC000104
411.3783,C16144,M(S34)+H[1+],10.4047,0.000376466769978379,EC000104
411.37906,C16144,M(Cl37)+H[1+],10.7848,0.00101646677006784,EC000104
411.37906,C16144,M(S34)+H[1+],10.7848,0.000383533229978639,EC000104
411.37984,C16144,M(Cl37)+H[1+],9.7332,0.000236466770047628,EC000105
411.37984,C16144,M(S34)+H[1+],9.7332,0.00116353322999885,EC000105
411.3836,C16144,M(Cl37)+H[1+],9.6585,0.00352353322995214,EC000105
427.39177,C16144,M+H2O+H[1+],9.3349,0.00170646677003106,EC000102
229.03474,C16241,M+Na[1+],4.1284,0.00196353322999698,EC000106
223.03988,C16688,M+H+Na[2+],0.7551,0.00035353323002596,EC00059
351.06748,C16688,M-C3H4O2+H[1+],0.7726,0.00119646677001128,EC00059
423.08828,C16688,M+H[1+],0.9391,0.00149646676999282,EC00059
386.04356,C18239,M+Na[1+],4.7668,0.00371646676995852,EC00022
163.05884,C19891,M-H2O+H[1+],8.3204,0.00123646676999556,EC0003
163.0595,C19891,M-H2O+H[1+],6.43,0.000576466769985018,EC0004
163.05957,C19891,M-H2O+H[1+],6.1438,0.000506466769991221,EC0005
147.06417,C22337,M-HCOOK+H[1+],0.9537,0.00100646677003624,EC00018
231.02532,C22337,M+H[1+],0.9252,0.00115646677002701,EC00018
249.03672,C22337,M+H2O+H[1+],0.7787,0.000356466770028874,EC00018
