mappingFeatureId,inchikey,inchi,smiles,clean_smiles,annotation_source,mz,rt,compound_name
1609,SCZVLDHREVKTSH,"InChI=1S/C16H12O6/c1-21-14-4-8(2-3-10(14)18)13-7-12(20)16-11(19)5-9(17)6-15(16)22-13/h2-7,17-19H,1H3",COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,sirius,301.0694025027327,6.1140666,Chryseriol
1658,NBNXOSDMLCRQFO,"InChI=1S/C18H33N3O3/c1-10(2)7-13-16(22)20-15(9-12(5)6)18(24)21-14(8-11(3)4)17(23)19-13/h10-15H,7-9H2,1-6H3,(H,19,23)(H,20,22)(H,21,24)",CC(C)CC1N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C1O,CC(C)CC1NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O,sirius,340.2584645021255,6.183155,"3,6,9-Tris(2-methylpropyl)-1,4,7-triazonane-2,5,8-trione"
1693,UKUPHONHODZPDA,"InChI=1S/C21H39NO7/c1-2-3-4-9-12-16(24)13-10-7-5-6-8-11-14-17(25)18(26)19(27)21(22,15-23)20(28)29/h11,14,17-19,23,25-27H,2-10,12-13,15,22H2,1H3,(H,28,29)",CCCCCCC(=O)CCCCCCC=CC(O)C(O)C(O)C(N)(CO)C(=O)O,CCCCCCC(=O)CCCCCCC=CC(O)C(O)C(O)C(N)(CO)C(=O)O,sirius,440.26006070299377,6.274542,Sphingofungin E
1744,NNPTVHABBUVOGA,"InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h12-13,22H,2-11,14-19H2,1H3,(H,21,23)",CCCCCCCCCCCC=CCCCCC(O)=NCCO,CCCCCCCCCCCC=CCCCCC(=O)NCCO,sirius,348.2881881874862,6.4292054,(E)-N-(2-Hydroxyethyl)-6-octadeceneamide
1833,MKYUCBXUUSZMQB,"InChI=1S/C18H32O5/c1-2-3-7-11-16(20)17(21)14-13-15(19)10-8-5-4-6-9-12-18(22)23/h3,7,13-17,19-21H,2,4-6,8-12H2,1H3,(H,22,23)",CCC=CCC(O)C(O)C=CC(O)CCCCCCCC(=O)O,CCC=CCC(O)C(O)C=CC(O)CCCCCCCC(=O)O,gnps,695.4019210034822,6.6123753,"(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid"
1895,NKFNBVMJTSYZDV,"InChI=1S/C16H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-17(13-15-18)14-16-19/h18-19H,2-16H2,1H3",CCCCCCCCCCCCN(CCO)CCO,CCCCCCCCCCCCN(CCO)CCO,sirius,274.27324643387703,6.738278,
1932,DENWXVJCXRNUNB,"InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-19(13-15-20)14-17-22-18-16-21/h20-21H,2-18H2,1H3",CCCCCCCCCCCCN(CCO)CCOCCO,CCCCCCCCCCCCN(CCO)CCOCCO,sirius,318.29890007752914,6.80225,PEG-3 lauramine
1968,QZAYGJVTTNCVMB,"1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2",NCCc1c[nH]c2ccc(O)cc12,NCCc1c[nH]c2ccc(O)cc12,gnps,177.12631981216808,6.8203087,Massbank:PB001419 Serotonin|3-(2-aminoethyl)-1H-indol-5-ol
2007,NUSMTFFYLONGGV,"InChI=1S/C20H43NO4/c1-2-3-4-5-6-7-8-9-10-11-12-21(13-17-24-19-15-22)14-18-25-20-16-23/h22-23H,2-20H2,1H3",CCCCCCCCCCCCN(CCOCCO)CCOCCO,CCCCCCCCCCCCN(CCOCCO)CCOCCO,sirius,362.32494618756914,6.8746777,"2,2'-[(Dodecylimino)bis(ethyleneoxy)]diethanol"
2013,PGZFUAZJUAKPGO,"InChI=1S/C18H27NO3/c1-2-3-4-6-11-16(12-15-9-7-5-8-10-15)13-19-17(14-20)18(21)22/h5,7-10,12,17,19-20H,2-4,6,11,13-14H2,1H3,(H,21,22)",CCCCCCC(=Cc1ccccc1)CNC(CO)C(=O)O,CCCCCCC(=Cc1ccccc1)CNC(CO)C(=O)O,gnps,306.2420770103651,6.8953,Serine_Alpha-hexylcinnamaldehyde (known isomers: 0; isobaric peaks in run: 2)
2140,WWUZIQQURGPMPG,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h14-15,17-18,20-21H,2-13,16,19H2,1H3",CCCCCCCCCCCCCC=CC(O)C(N)CO,CCCCCCCCCCCCCC=CC(O)C(N)CO,sirius,300.2884011178745,7.203056,Sphingoid
2151,YKPUWZUDDOIDPM,"InChI=1S/C18H27NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h6,8,10-12,14,20H,4-5,7,9,13H2,1-3H3,(H,19,21)",COc1cc(CN=C(O)CCCCC=CC(C)C)ccc1O,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,sirius,306.204995278902,7.229338,Capsaicin
2144,JHIXEZNTXMFXEK,"InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)17-14-15-18/h18H,2-15H2,1H3,(H,17,19)",CCCCCCCCCCCCCC(O)=NCCO,CCCCCCCCCCCCCC(=O)NCCO,sirius,294.24089278631595,7.2419662,N-(2-hydroxyethyl)tetradecanamide
2161,JRNZEGAFLBTZDT,"InChI=1S/C20H36O6/c1-14(21)7-6-8-15(22)11-12-17-16(18(23)13-19(17)24)9-4-2-3-5-10-20(25)26/h11-12,14-19,21-24H,2-10,13H2,1H3,(H,25,26)",CC(O)CCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O,CC(O)CCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O,sirius,373.257108260003,7.2478805,"7-[2-(3,7-dihydroxyoct-1-en-1-yl)-3,5-dihydroxycyclopentyl]heptanoic acid"
2189,OCHZTELGZBWSJD,"InChI=1S/C16H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-15(19)16(20)14(17)13-18/h14-16,18-20H,2-13,17H2,1H3",CCCCCCCCCCCCC(O)C(O)C(N)CO,CCCCCCCCCCCCC(O)C(O)C(N)CO,sirius,312.2505167066629,7.277897,"2-aminohexadecane-1,3,4-triol"
2232,YJXGFSAKPYAXAY,"InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3",CCCCCCCCCCCCCC#CC(O)C(N)CO,CCCCCCCCCCCCCC#CC(O)C(N)CO,sirius,280.2622869644905,7.4365296,"2-Amino-4-octadecyne-1,3-diol"
2237,KWDXKYNWAKMLKK,"InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h4-5,14-15,17-18,20-21H,2-3,6-13,16,19H2,1H3",CCCC=CCCCCCCCCC=CC(O)C(N)CO,CCCC=CCCCCCCCCC=CC(O)C(N)CO,sirius,298.2728172257528,7.437761,"Sphinga-4E,14Z-Dienine"
2280,JZSXLKYSQGOTEC,"InChI=1S/C42H65NO8/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-24-26-28-30-32-38(46)43-35(36(45)31-29-27-25-23-12-10-8-6-4-2)34-50-42-41(49)40(48)39(47)37(33-44)51-42/h4-7,11-13,15-16,18-19,21-23,26,28-29,31,35-37,39-42,44-45,47-49H,3,8-10,14,17,20,24-25,27,30,32-34H2,1-2H3,(H,43,46)",CC=CCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)N=C(O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,CC=CCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,sirius,712.4759833448767,7.5413556,
2299,XJQPQKLURWNAAH,"InChI=1S/C18H29NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h10-12,14,20H,4-9,13H2,1-3H3,(H,19,21)",COc1cc(CN=C(O)CCCCCCC(C)C)ccc1O,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,sirius,308.2193050396804,7.580858,Dihydrocapsaicin
2314,AERBNCYCJBRYDG,"InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3",CCCCCCCCCCCCCCC(O)C(O)C(N)CO,CCCCCCCCCCCCCCC(O)C(O)C(N)CO,suspect,318.29917380986524,7.6164,Phytosphingosine
2320,AERBNCYCJBRYDG,"InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3",CCCCCCCCCCCCCCC(O)C(O)C(N)CO,CCCCCCCCCCCCCCC(O)C(O)C(N)CO,sirius,300.28772629948867,7.6170197,Phytosphingosine
2338,RTFMGIDFSSEAGW,"InChI=1S/C19H42NO4/c1-2-3-4-5-6-7-8-9-10-11-18-24-19-20(12-15-21,13-16-22)14-17-23/h21-23H,2-19H2,1H3/q+1",CCCCCCCCCCCCOC[N+](CCO)(CCO)CCO,CCCCCCCCCCCCOC[N+](CCO)(CCO)CCO,sirius,370.2933168282954,7.6465836,"N-[(Dodecyloxy)methyl]-2-hydroxy-N,N-bis(2-hydroxyethyl)ethanaminium"
2377,ZMOMBHNITWAALH,"InChI=1S/C20H41NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21-19-20-22/h9-10,21-22H,2-8,11-20H2,1H3",CCCCCCCCC=CCCCCCCCCNCCO,CCCCCCCCC=CCCCCCCCCNCCO,sirius,312.3247112865959,7.7278614,(Z)-2-(Octadec-9-enylamino)ethanol
2415,YBGZDTIWKVFICR,"InChI=1S/C18H26O3/c1-4-6-7-15(5-2)14-21-18(19)13-10-16-8-11-17(20-3)12-9-16/h8-13,15H,4-7,14H2,1-3H3",CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,gnps,291.1941748257503,7.784597,Octinoxate
2526,AOMUHOFOVNGZAN,"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",CCCCCCCCCCCC(=O)N(CCO)CCO,CCCCCCCCCCCC(=O)N(CCO)CCO,sirius,288.2520509382978,7.9619274,"N,N-Bis(2-Hydroxyethyl)Dodecanamide"
2567,PGFGQDBBWSVMED,"InChI=1S/C24H39N3O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(28)27-22(24(29)30)18-21-19-25-20-26-21/h6-7,9-10,19-20,22H,2-5,8,11-18H2,1H3,(H,25,26)(H,27,28)(H,29,30)",CCCCCC=CCC=CCCCCCCCC(O)=NC(Cc1cnc[nH]1)C(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O,sirius,418.3048464255243,8.0682,N-Linoleoyl Histidine
2826,BLGILOAHRARWOX,"InChI=1S/C37H62O8/c1-4-5-16-23-32(38)24-18-13-10-11-14-19-25-34(40)35(41)26-21-28-37(43)45-30-33(39)29-44-36(42)27-20-15-9-7-6-8-12-17-22-31(2)3/h5,10-11,13-14,16,18-19,24-25,31-35,38-41H,4,6-9,12,15,17,20-23,26-30H2,1-3H3",CCC=CCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(=O)OCC(O)COC(=O)CCCCCCCCCCC(C)C,CCC=CCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(=O)OCC(O)COC(=O)CCCCCCCCCCC(C)C,sirius,635.4542035793874,8.5350275,
2870,IMMADCCLTPCOKH,"InChI=1S/C24H40O6/c1-12(4-7-21(29)30)14-5-6-15-22-16(10-20(28)24(14,15)3)23(2)11-19(27)17(25)8-13(23)9-18(22)26/h12-20,22,25-28H,4-11H2,1-3H3,(H,29,30)",CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)C(O)CC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)C(O)CC4(C)C3CC(O)C12C,sirius,425.2880938320957,8.566817,"4-{4,7,8,11-tetrahydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanoic acid"
2909,UHISGSDYAIIBMO,"InChI=1S/C33H58O14/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(36)43-19-22(35)20-44-32-31(42)29(40)27(38)24(47-32)21-45-33-30(41)28(39)26(37)23(18-34)46-33/h6-7,9-10,22-24,26-35,37-42H,2-5,8,11-21H2,1H3",CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sirius,696.4141902913187,8.655453,Gingerglycolipid B
2997,UHISGSDYAIIBMO,"InChI=1S/C33H58O14/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(36)43-19-22(35)20-44-32-31(42)29(40)27(38)24(47-32)21-45-33-30(41)28(39)26(37)23(18-34)46-33/h6-7,9-10,22-24,26-35,37-42H,2-5,8,11-21H2,1H3",CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sirius,696.4142703897593,8.724244,Gingerglycolipid B
3012,UHISGSDYAIIBMO,"InChI=1S/C33H58O14/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(36)43-19-22(35)20-44-32-31(42)29(40)27(38)24(47-32)21-45-33-30(41)28(39)26(37)23(18-34)46-33/h6-7,9-10,22-24,26-35,37-42H,2-5,8,11-21H2,1H3",CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sirius,701.3696534880049,8.727959,Gingerglycolipid B
2941,DLSBAVMHHDWVFX,"InChI=1S/C34H67NO/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-33-35-34(36)32-30-28-26-24-22-20-16-14-12-10-8-6-4-2/h31,33H,3-30,32H2,1-2H3,(H,35,36)",CCCCCCCCCCCCCCCCC=CN=C(O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC=NC(=O)CCCCCCCCCCCCCCC,sirius,506.5276845232667,8.703275,N-octadec-1-enylhexadecanamide
4039,DLSBAVMHHDWVFX,"InChI=1S/C34H67NO/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-33-35-34(36)32-30-28-26-24-22-20-16-14-12-10-8-6-4-2/h31,33H,3-30,32H2,1-2H3,(H,35,36)",CCCCCCCCCCCCCCCCC=CN=C(O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC=NC(=O)CCCCCCCCCCCCCCC,sirius,506.52776739955215,9.893936,N-octadec-1-enylhexadecanamide
3245,RZRNAYUHWVFMIP,"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3",CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,gnps:sirius,357.29822925551645,8.995845,Spectral Match to Monoolein from NIST14
3146,RZRNAYUHWVFMIP,"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3",CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,sirius:suspect,357.2980348097355,8.886264,Monoolein
3375,RZRNAYUHWVFMIP,"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3",CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,sirius,357.2983654140796,9.070422,Monoolein
3807,RZRNAYUHWVFMIP,"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3",CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,sirius:suspect,357.2986032242414,9.567237,Monoolein
3213,LBHUIJRTHBBWHP,"InChI=1S/C27H48O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h6-7,9-10,21-22,24-29,31-33H,2-5,8,11-20H2,1H3",CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O,sirius:suspect,534.3618181438234,8.960029,"2-hydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propyl octadeca-9,12-dienoate"
3226,UNLZURJISCUXHD,"InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h11-12H,2-10,13-17H2,1H3,(H2,19,20)",CCCCCCCCCCC=CCCCCCC(=N)O,CCCCCCCCCCC=CCCCCCC(N)=O,sirius,328.2832690369509,8.967006,(Z)-7-Octadecenamide
3240,JTEGNNHWOIJBJZ,"1S/C18H30O3/c1-2-3-4-5-7-10-13-16-17(21-16)14-11-8-6-9-12-15-18(19)20/h3-4,7,10,16-17H,2,5-6,8-9,11-15H2,1H3,(H,19,20)",CCC=CCC=CCC1OC1CCCCCCCC(=O)O,CCC=CCC=CCC1OC1CCCCCCCC(=O)O,gnps,277.2152844681839,8.992714,Massbank:PR310791 FA 18:3+1O
3245,RVNAQNUKCZKJCP,"InChI=1S/C21H42O5/c1-2-3-4-11-14-19(23)15-12-9-7-5-6-8-10-13-16-21(25)26-18-20(24)17-22/h19-20,22-24H,2-18H2,1H3",CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO,gnps:sirius,357.29822925551645,8.995845,"2,3-dihydroxypropyl 12-hydroxyoctadecanoate"
3477,RVNAQNUKCZKJCP,"InChI=1S/C21H42O5/c1-2-3-4-11-14-19(23)15-12-9-7-5-6-8-10-13-16-21(25)26-18-20(24)17-22/h19-20,22-24H,2-18H2,1H3",CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO,sirius:suspect,357.2977645159145,9.220867,"2,3-dihydroxypropyl 12-hydroxyoctadecanoate"
3305,GJVRGQPYEPLQJL,"InChI=1S/C29H48O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h16,20-21,30H,9-15,17-19H2,1-8H3",CC(=CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1)CCCC(C)CCCC(C)C,CC(=CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1)CCCC(C)CCCC(C)C,sirius:suspect,429.3711798125725,9.056597,"2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridec-3-en-1-yl)-3,4-dihydro-2H-1-benzopyran-6-ol"
3343,ACLCNKQISHNOQH,"InChI=1S/C37H61N3O2/c1-6-9-12-15-18-21-24-27-30-36-39-37(31-28-25-22-19-16-13-10-7-2,32-29-26-23-20-17-14-11-8-3)33-40(36,42)34(4)38-35(5)41/h34H,6-23,30-33H2,1-5H3,(H,38,41)",CCCCCCCC#CCC1=NC(CC#CCCCCCCC)(CC#CCCCCCCC)C[N+]1([O-])C(C)N=C(C)O,CCCCCCCC#CCC1=NC(CC#CCCCCCCC)(CC#CCCCCCCC)C[N+]1([O-])C(C)NC(C)=O,sirius,580.4848620885767,9.072117,"N-[1-[2,5,5-tris(dec-2-ynyl)-3-oxido-4H-imidazol-3-ium-3-yl]ethyl]acetamide"
3329,YVYMBNSKXOXSKW,"InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1",CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN,gnps,476.27304331048407,9.077149,Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14
3421,WECGLUPZRHILCT,"InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3",CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)CO,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)CO,sirius,355.2826123408832,9.231317,1-Monolinolein
3494,AGRQBLCXUNDTAK,"InChI=1S/C34H66N2O2/c1-2-3-4-5-6-7-8-9-10-11-14-17-20-23-26-29-32-36-34(38)31-28-25-22-19-16-13-12-15-18-21-24-27-30-33(35)37/h9-10H,2-8,11-32H2,1H3,(H2,35,37)(H,36,38)",CCCCCCCCC=CCCCCCCCCN=C(O)CCCCCCCCCCCCCCC(=N)O,CCCCCCCCC=CCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(N)=O,sirius,535.517821174982,9.236403,N'-octadec-9-enylhexadecanediamide
3521,HSEMFIZWXHQJAE,"InChI=1S/C16H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H2,17,18)",CCCCCCCCCCCCCCCC(=N)O,CCCCCCCCCCCCCCCC(N)=O,gnps,256.26250451542643,9.259053,Spectral Match to Palmitamide from NIST14
3662,SJBBJFPVIVXQCS,"InChI=1S/C25H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-20-24(27)26-23(25(28)29)21-22-18-15-14-16-19-22/h14-20,23H,2-13,21H2,1H3,(H,26,27)(H,28,29)",CCCCCCCCCCCCCC=CC(O)=NC(Cc1ccccc1)C(=O)O,CCCCCCCCCCCCCCCC(=O)N=C(Cc1ccccc1)C(=O)O,gnps:sirius,402.297221348068,9.373831,Candidate Phenylalanine-C16:1 (delta mass:236.2138)
3662,OIDVFUQQVKYQTG,"InChI=1S/C25H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-20-24(27)26-23(25(28)29)21-22-18-15-14-16-19-22/h7-8,14-16,18-19,23H,2-6,9-13,17,20-21H2,1H3,(H,26,27)(H,28,29)",CCCCCCC=CCCCCCCCC(O)=NC(Cc1ccccc1)C(=O)O,CCCCCCC=CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O,gnps:sirius,402.297221348068,9.373831,2-(hexadec-9-enamido)-3-phenylpropanoic acid
3744,ASWBNKHCZGQVJV,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1",CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C,gnps:sirius,496.3381276622208,9.488167,1-Palmitoyl-sn-glycero-3-phosphocholine-d9
3978,ASWBNKHCZGQVJV,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1",CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C,gnps:sirius,496.3383183911263,9.764228,1-Palmitoyl-sn-glycero-3-phosphocholine-d9
3851,HKUGGWURERXWKM,"InChI=1S/C27H41NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-22-26(29)28-25(27(30)31)23-24-20-17-16-18-21-24/h6-7,9-10,16-18,20-21,25H,2-5,8,11-15,19,22-23H2,1H3,(H,28,29)(H,30,31)",CCCCCC=CCC=CCCCCCCCC(O)=NC(Cc1ccccc1)C(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O,sirius,428.31371137005294,9.612756,"2-(Octadeca-9,12-dienoylamino)-3-phenylpropanoic acid"
3958,BAHIJPSQSKWCJX,"InChI=1S/C25H41NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-20-24(27)26-23(25(28)29)21-22-18-15-14-16-19-22/h14-16,18-19,23H,2-13,17,20-21H2,1H3,(H,26,27)(H,28,29)",CCCCCCCCCCCCCCCC(O)=NC(Cc1ccccc1)C(=O)O,CCCCCCCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O,sirius,404.3144125018005,9.755115,N-palmitoyl phenylalanine
4086,UWKNPULCJWBBDD,"InChI=1S/C27H43NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-22-26(29)28-25(27(30)31)23-24-20-17-16-18-21-24/h9-10,16-18,20-21,25H,2-8,11-15,19,22-23H2,1H3,(H,28,29)(H,30,31)",CCCCCCCCC=CCCCCCCCC(O)=NC(Cc1ccccc1)C(=O)O,CCCCCCCCC=CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O,sirius,430.3299892016619,9.955061,
4103,RUVUHIUYGJBLGI,"InChI=1S/C29H48O/c1-7-21(19(2)3)9-8-20(4)25-12-13-26-24-11-10-22-18-23(30)14-16-28(22,5)27(24)15-17-29(25,26)6/h18-21,24-27H,7-17H2,1-6H3",CCC(CCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)C,CCC(CCC(C)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C)C(C)C,sirius,413.3762221467441,9.965288,Sitostenone
4129,VBICKXHEKHSIBG,"InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3",CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,sirius,341.3037460052911,10.014803,Glyceryl Monostearate
4131,VBICKXHEKHSIBG,"InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3",CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,sirius,359.31428606930825,10.015483,Glyceryl Monostearate
