p.value,m.z,t.score,r.t,pos_inx
0.000507950619720066,193.09612,39.9115190770459,4.874,TRUE
0.000522793118122813,366.2988,16.3928480742625,9.0658,TRUE
0.000530652416865217,358.30665,10.4731269726822,10.3553,TRUE
0.000539991720520921,468.91183,-24.1707725131263,0.6294,TRUE
0.000540203891345051,544.35933,13.6644485007045,9.0508,TRUE
0.00054099233188786,337.21372,10.253903080957,8.5375,TRUE
0.000543453712068914,310.2188,24.9522579801866,8.9328,TRUE
0.000543605196899684,493.2656,-10.1000873717542,5.1737,TRUE
0.000562474079500472,247.2408,30.4830623157533,8.8078,TRUE
0.00056541445473377,589.3175,-10.0749373012335,6.4045,TRUE
0.000568379390619937,548.3693,-13.1320108293161,10.3304,TRUE
0.000568526725021779,578.51402,10.088983404821,10.5798,TRUE
0.000569590353475294,263.23571,32.0665633121041,7.6941,TRUE
0.000570708790562933,621.47752,14.0121465820405,8.5329,TRUE
0.000574122591366962,629.23929,-24.0548060113573,2.6237,TRUE
0.000577365441860537,351.27308,17.6701126962699,9.8012,TRUE
0.00058118240009978,411.20788,9.96671190979609,7.2449,TRUE
0.000583687564353696,285.24113,11.8719125473422,8.8894,TRUE
0.000587337849999969,476.27543,-9.90551244450207,8.5419,TRUE
0.000590961404274245,800.33885,10.2608621910499,6.1437,TRUE
0.000592837039513255,322.25711,27.784217041056,8.8107,TRUE
0.000602100187002941,946.41428,37.5683724583482,5.7672,TRUE
0.00060451073950794,245.09836,39.3900948343495,2.2413,TRUE
0.000619354267353274,129.05367,37.440085645287,2.5858,TRUE
0.000622364059094158,381.2598,10.7205782376998,7.717,TRUE
0.000627817836573397,203.1378,-9.75426315682268,1.4305,TRUE
0.000629078350408922,205.06724,-16.4240763836653,0.947,TRUE
0.000629227258704639,597.30156,-14.7000567221736,10.2116,TRUE
0.000637776956797147,359.3116,9.82380333259982,10.3517,TRUE
0.000641003825007653,686.33249,-17.1880995318168,4.7904,TRUE
0.000645314504747533,771.23385,-14.6608540203565,5.7934,TRUE
0.00064815466909845,601.49961,10.9759223461307,10.5579,TRUE
0.000669365399502069,409.07752,38.4730853670008,2.2436,TRUE
0.000670157826544302,204.06204,12.5299127741433,5.0194,TRUE
0.000679054333684664,589.25718,-30.7951150832117,4.1737,TRUE
0.000679087911980623,460.32528,11.2636681967556,7.2521,TRUE
0.000680862337928154,281.24623,24.3565260606857,8.8446,TRUE
0.000693896742696013,137.10637,36.0671318761203,4.9811,TRUE
0.000697923477814296,281.24593,30.2753073050532,7.6935,TRUE
0.000702703365449102,203.10561,14.2654372844235,7.7864,TRUE
0.000704107404328725,355.28151,-10.2504670098601,8.4938,TRUE
0.000705456709296062,991.6693,-25.2399748088723,9.7661,TRUE
0.000710493818588252,366.2003,-11.9370582527422,4.6974,TRUE
0.000711713806515317,359.31428,21.3966391123366,9.8582,TRUE
0.000712012402927382,773.34796,36.0234020104042,5.8479,TRUE
0.000713160775140287,418.29356,28.9884247711023,8.7828,TRUE
0.000715280513005646,213.12236,31.7962767027921,1.0247,TRUE
0.00071648418844288,417.16144,36.8609857523641,6.1072,TRUE
0.000717468284032183,136.07471,31.9033087591756,5.0179,TRUE
0.000722433275032279,423.27071,18.65622507204,7.781,TRUE
0.000725457004094124,696.29127,9.81125957837991,1.5248,TRUE
0.000731759696029934,427.19885,-12.0618582624012,3.9174,TRUE
0.000740911901721491,339.21837,11.6629885931587,8.8066,TRUE
0.000747308241585937,507.26998,9.44464424629242,9.0484,TRUE
0.000748579601521305,395.2391,10.2005203277561,7.2461,TRUE
0.000756791863800426,427.26993,12.6586141248682,9.7035,TRUE
0.000767397157490928,340.28321,14.4224134286467,7.4998,TRUE
0.00077804457520799,360.32227,9.279470499875,10.883,TRUE
0.000779355919567322,437.20159,-11.2215172365861,4.7582,TRUE
0.000787508685898587,387.27518,9.67393870471623,9.8588,TRUE
0.000792500654068679,303.2517,10.9772064516254,8.8875,TRUE
0.000795832357143838,335.19608,16.2200971012399,8.6452,TRUE
0.000811465560708917,457.27774,-10.3491123487905,6.881,TRUE
0.00082144867463392,699.35405,-9.06536164252796,8.4654,TRUE
0.000824871746127679,1037.55169,-18.9428152447454,8.7286,TRUE
